Unnamed: 0,name,degree,degree_type,description,transfer,url,courses,course_count,updated,group_id,groupType_id,demand_share,demand_growth,avg_demand_share,avg_demand_growth
124,Elementary Education,Associate in Arts,Associate Degree,"Are you interested in rewarding work that changes the lives of students? Are you organized, patient, and caring? If yes, then the Elementary Education pathway may be right for you. Elementary school teachers work with students from kindergarten through eighth grade, and teach a variety of subjects. Elementary school teachers are also required to earn a bachelor’s degree from an accredited program and obtain a Professional Educators License with an Elementary Education endorsement from the Illinois State Board of Education. The pathway below is ideal for students planning to transfer to a four-year institution to become teachers, or for students interested in going right to work as a Teacher Assistant.",1,https://catalog.ccc.edu/transfer-pathways/elementary-education-associate-arts/,"[{'id': '6092d20e166e430009c904d3', 'title': 'Cultural Anthropology'}, {'id': '6092d237166e430009c905bc', 'title': 'Human Growth & Development I'}, {'id': '6092d239166e430009c905c7', 'title': 'Development of the Exceptional Child'}, {'id': '6092d259166e430009c9067f', 'title': 'Introduction to Education'}, {'id': '6092d259166e430009c90680', 'title': 'Using Technology in the Class'}, {'id': '6092d259166e430009c90681', 'title': 'Students With Disabilities in School'}, {'id': '6092d25b166e430009c90688', 'title': 'Educational Psychology'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d27b166e430009c90746', 'title': 'American History to 1865'}, {'id': '6092d27b166e430009c90747', 'title': 'History of  the American People from 1865'}, {'id': '6092d288166e430009c9078a', 'title': 'Intro to Diversity/Ethnic Studies'}, {'id': '6092d292166e430009c907c7', 'title': ""Children's Literature""}, {'id': '6092d295166e430009c907d9', 'title': 'Math for Elementary Teachers I'}, {'id': '6092d295166e430009c907da', 'title': 'Math for Elementary Teachers II'}, {'id': '6092d2c0166e430009c908d1', 'title': 'The National Government'}, {'id': '6092d2c3166e430009c908e3', 'title': 'General Psychology'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}, {'id': '60e73a4a074c1a00089f5cdd', 'title': 'General Education Biology'}, {'id': '60e73a9e074c1a00089f5cde', 'title': 'Human Biology'}]",20,2021-09-30T22:52:55.723Z,6092d54118d082000919c0f5,6091cb4ed60b04000837e6a8,5.075009707,-29.436717261253463,0.25375048535,-1.471835863062673
125,Emergency Medical Technician (EMT),Basic Certificate,Certificate,"The Basic Certificate in Emergency Medical Technician (EMT)–Basic recognizes that the majority of pre-hospital emergency medical care will be provided by the EMT Basic. This includes all skills necessary for the individual to provide emergency medical care at a basic life support level with an ambulance service or other specialized service. Specifically, the course is designed to provide training to recognize the nature or extent of a patient’s condition to administer appropriate emergency medical care to stabilize the patient’s condition, lift move, position, and otherwise handle the patient to minimize discomfort and prevent further injury and transport them safely to the proper medical facility.",0,https://catalog.ccc.edu/academic-program-requirements/emt-basic-certificate/,"[{'id': '6092d25e166e430009c9069c', 'title': 'Emergency Medical Technician - Basic'}]",1,2021-05-25T21:08:07.784Z,6092d54118d082000919c0f6,6091cb3ed60b04000837e6a6,0.485429213,-1.822342679060993,0.485429213,-1.822342679060993
126,Engineering,Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/engineering-aes/,"[{'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d234166e430009c905ad', 'title': 'Organic Chemistry I'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}, {'id': '60e73a9e074c1a00089f5cde', 'title': 'Human Biology'}, {'id': '60e7553f93f5fc00081abf70', 'title': 'Biology I'}]",15,2021-09-30T22:51:41.587Z,6092d54218d082000919c0f9,6091cb57d60b04000837e6a9,2.499678307,-13.44471418923198,0.16664522046666666,-0.896314279282132
127,Engineering Mechanics,Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/engineering-mechanics-aes/,"[{'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d265166e430009c906c2', 'title': 'Introduction to Thermodynamics'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2bd166e430009c908c3', 'title': 'Dynamics'}, {'id': '6092d2be166e430009c908c4', 'title': 'Mechanics of Materials'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",16,2021-05-25T21:09:30.429Z,6092d54218d082000919c0fa,6091cb57d60b04000837e6a9,2.7109317079999995,-15.162271446347559,0.16943323174999997,-0.9476419653967224
128,English,Associate in Arts,Associate Degree,"If you love to curl up with a good book, then a pathway in English might be for you. But there’s a lot more to studying English than just reading novels, short stories, plays, and poetry by English-speaking writers. You might choose to focus on the literature of a certain time period, location, or author. Or, you might write on material from film, journalism, and TV. Students in English work as educators, writers, advertising managers, public relations specialists and just about any career that needs people who write well.",1,https://catalog.ccc.edu/transfer-pathways/english-associate-arts/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d28f166e430009c907b1', 'title': 'Information Literacy'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",4,2021-05-25T21:09:44.815Z,6092d54218d082000919c0fb,6091cb4ed60b04000837e6a8,1.451293573,-7.11646560493338,0.36282339325,-1.779116401233345
129,English Education,Associate in Arts,Associate Degree,"The English Education pathway begins your preparation to teach English to high school students. English teachers are also required to earn a bachelor’s degree from an accredited program and obtain a Professional Educators License with an English endorsement from the Illinois State Board of Education. Get started now by earning your associate degree from City Colleges, transfer to a four-year teacher certification program as a junior, and start a career in English education.",1,https://catalog.ccc.edu/transfer-pathways/english-education-associate-arts/,"[{'id': '6092d20e166e430009c904d3', 'title': 'Cultural Anthropology'}, {'id': '6092d259166e430009c9067f', 'title': 'Introduction to Education'}, {'id': '6092d259166e430009c90680', 'title': 'Using Technology in the Class'}, {'id': '6092d259166e430009c90681', 'title': 'Students With Disabilities in School'}, {'id': '6092d25b166e430009c90688', 'title': 'Educational Psychology'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d27b166e430009c90746', 'title': 'American History to 1865'}, {'id': '6092d27b166e430009c90747', 'title': 'History of  the American People from 1865'}, {'id': '6092d292166e430009c907c7', 'title': ""Children's Literature""}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d296166e430009c907db', 'title': 'Introductory Statistics'}, {'id': '6092d2c0166e430009c908d1', 'title': 'The National Government'}, {'id': '6092d2c3166e430009c908e3', 'title': 'General Psychology'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",15,2021-05-25T21:10:21.284Z,6092d54318d082000919c0fd,6091cb4ed60b04000837e6a8,4.002302943,-24.433218985137817,0.2668201962,-1.6288812656758545
130,English as a Second Language,Basic Certificate,Certificate,"The purpose of the Education Department English as a Second Language (ESL) program is to prepare teachers, administrators, and school service professionals who hold an Illinois Professional Educators License to meet the state endorsement requirements for the ESL Endorsement. The ESL certificate will prepare teachers to teach in multilingual classrooms with students for whom English is not their first language. The coursework in this certificate is specifically aligned to meet the linguistics, development, education, methods, and cultural content requirements of the state endorsements including electives and an ESL practicum experience. The Education Department believes that these endorsements are of particular importance as the number of ESL students in Illinois is projected to continue to rise, and there is a declared ESL teacher shortage.",0,https://catalog.ccc.edu/academic-program-requirements/english-second-language-basic-certificate/,"[{'id': '6092d25b166e430009c90689', 'title': 'Theoretical Foundations of 2nd Language Acquisition and Learning'}, {'id': '6092d25b166e430009c9068a', 'title': 'Methods and Materials for Teaching ESL in PK-12'}, {'id': '6092d25b166e430009c9068c', 'title': 'Assessment of the Second Language Learner'}, {'id': '6092d25b166e430009c9068d', 'title': 'Cross Cultural Studies for Teaching Limited English Proficient Students'}, {'id': '6092d25b166e430009c9068e', 'title': 'Bilingual and ESL Practicum'}, {'id': '6092d28e166e430009c907af', 'title': 'Introduction to Linguistics'}]",6,2021-05-25T21:10:08.448Z,6092d54218d082000919c0fc,6091cb3ed60b04000837e6a6,1.60745301,-9.873300330917358,0.267908835,-1.645550055152893
131,Environmental Biology,Associate in Science,Associate Degree,"Ever been told you can’t see the forest from the trees? When environmental biologists get to work, they not only look at the trees–they look at the animals, the rocks, the soil, and the air. The environmental biology pathway studies the web of living and nonliving things in an environment to understand how the whole system works. Studying environmental biology, you can later transfer to a four-year university as a junior, obtain your bachelor’s degree and work in fields like environmental engineering, forestry, wildlife preservation or national park administration.",1,https://catalog.ccc.edu/transfer-pathways/environmental-biology-associate-science/,"[{'id': '6092d209166e430009c904bd', 'title': 'Introduction to African-American Studies'}, {'id': '6092d226166e430009c90558', 'title': 'Environmental Biology'}, {'id': '6092d22a166e430009c9056e', 'title': 'Special Topics in Biology'}, {'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d296166e430009c907db', 'title': 'Introductory Statistics'}, {'id': '6092d296166e430009c907de', 'title': 'College Algebra'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}, {'id': '60e7553f93f5fc00081abf70', 'title': 'Biology I'}, {'id': '60e7558193f5fc00081abf71', 'title': 'Biology II'}, {'id': '60e7599893f5fc00081abf7b', 'title': 'Environmental Biology II'}]",13,2021-09-30T23:15:41.725Z,6092d54318d082000919c0fe,6091cb73d60b04000837e6ac,3.484980476,-15.628373489939609,0.2680754212307692,-1.2021825761492007
132,Environmental Engineering,Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/environmental-engineering-aes/,"[{'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d263166e430009c906b9', 'title': 'Intro to the Engineering Profession'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2bd166e430009c908c3', 'title': 'Dynamics'}, {'id': '6092d2be166e430009c908c4', 'title': 'Mechanics of Materials'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",16,2021-05-25T21:10:59.907Z,6092d54318d082000919c0ff,6091cb57d60b04000837e6a9,4.094074006,-23.711011787351556,0.255879625375,-1.4819382367094722
133,Environmental Technology,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree program for Environmental Technology prepares students with the skills and knowledge needed to participate in environmental careers including environmental compliance in public and private sector organizations, pollution prevention, environmental remediation, workplace health and safety, and emergency response preparedness. You will learn to develop procedures for proper hazardous materials handling techniques and design training programs used to implement existing and future regulatory requirements to ensure compliance. Upon graduation, you will be prepared to work in the health and safety field in such positions as compliance officer, environmental safety specialist, laboratory technician, hazardous materials emergency response technician, and environmental coordinator.",0,https://catalog.ccc.edu/academic-program-requirements/environmental-technology-aas/,"[{'id': '6092d226166e430009c90558', 'title': 'Environmental Biology'}, {'id': '6092d234166e430009c905a9', 'title': 'Basic Chemistry I'}, {'id': '6092d23f166e430009c905e8', 'title': 'Introduction to Computer Applications'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d260166e430009c906a6', 'title': 'Report Writing'}, {'id': '6092d266166e430009c906ce', 'title': 'Intro to Hazardous Materials Management'}, {'id': '6092d267166e430009c906cf', 'title': 'Environmental Health & Safety'}, {'id': '6092d267166e430009c906d0', 'title': 'Site Investigation & Sampling'}, {'id': '6092d267166e430009c906d2', 'title': 'Intro to Environmental Laws & Policies'}, {'id': '6092d267166e430009c906d3', 'title': 'Hazardous Material Handling & Transportation'}, {'id': '6092d269166e430009c906da', 'title': 'Recycling & Waste Minimizing'}, {'id': '6092d269166e430009c906dc', 'title': 'Environmental Sampling'}, {'id': '6092d269166e430009c906dd', 'title': 'Environmental Analysis'}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}, {'id': '60e73a9e074c1a00089f5cde', 'title': 'Human Biology'}]",17,2021-09-30T22:50:30.080Z,6092d54318d082000919c100,6091cb35d60b04000837e6a5,4.2260546869999995,-16.898928198127713,0.24859145217647055,-0.9940545998898654
