,covid volatility index,average monthly observations
Skill: Achievement Oriented,0.3626871290818866,279.6458333333333
Skill: Power Saws,0.3625885770076461,18.4375
Skill: Fluid Replacement,0.3625175942467543,2.5416666666666665
Skill: Digital Content Editing,0.3625159646495306,2.1666666666666665
Skill: Evictions,0.3624862743115842,27.5
Skill: Ductwork,0.3622972228859719,5.895833333333333
Skill: Method Engineering,0.36229395828573285,0.0833333333333333
Skill: Storekit,0.36229395828573285,0.1041666666666666
Skill: Network Information Systems,0.36226586536162336,0.0416666666666666
Skill: Pipe Cutting,0.36224013878279504,2.145833333333333
Skill: AWS App Mesh,0.3620819295362992,0.25
Skill: Electronic Case Filing Systems,0.3620069137803559,0.625
Skill: File Carving,0.3620037679937566,0.1666666666666666
Skill: OpenVPN,0.36194954523858897,1.4166666666666667
Skill: Sulfur Hexafluoride,0.36175693332416425,0.0833333333333333
Skill: Bioinformatics Databases,0.3617189200580632,0.6875
Skill: External Fixation,0.36170404852610255,1.4791666666666667
Skill: Alternative Therapies,0.3616818448204341,2.208333333333333
Skill: Information Servers,0.36167154439981336,4.520833333333333
Skill: Reverse Mortgages,0.36139661522659805,2.75
Skill: Series 4 Registered Options Principal License,0.3611657556750668,0.2916666666666667
Skill: Azure Application Insights,0.36116553830987075,2.8541666666666665
Skill: Licensed Specialist Clinical Social Worker,0.36099814550481474,0.125
Skill: VBlock,0.36095637110206363,1.3125
Skill: Microsoft Office Document Imaging,0.36092261552167176,0.2291666666666666
Skill: EnCase (Digital Intelligence Software),0.36079530461254217,12.479166666666666
Skill: Viral Infection,0.36077841267440247,0.7083333333333334
Skill: Landscaping,0.3607361756696061,379.6875
Skill: General Packet Radio Service (GPRS),0.360727582958879,1.8541666666666667
Skill: Americans With Disabilities Act Amendments Act (ADAAA),0.36058086799663625,3.083333333333333
Skill: Resilience Planning,0.3604851417476323,3.6875
Skill: Automated Attendant,0.36037891212871587,0.6458333333333334
Skill: Folding Machines,0.3603388768071908,34.520833333333336
Skill: AssetWorks (Software),0.36014322102698965,0.1458333333333333
Skill: Energy Trading,0.3600432732566202,4.291666666666667
Skill: Gensuite (Software),0.3598992217714554,3.2916666666666665
Skill: Mental Process,0.35983770269114224,8.6875
Skill: Semen Analysis,0.35971531160298303,1.4166666666666667
Skill: Human Geography,0.3596188750594849,0.8333333333333334
Skill: Software Versioning,0.3594989011373365,103.85416666666669
Skill: Clinical Trial Management Systems,0.35949571918908446,53.10416666666666
Skill: Human Subject Research,0.35938626320619627,55.8125
Skill: Landscape Irrigation Auditor,0.35928609203902645,6.0625
Skill: Sustainability Procedures,0.35919270742712683,0.9166666666666666
Skill: Navigational Database,0.35918008884305574,0.1875
Skill: High Volume Invoicing,0.359108447562449,7.25
Skill: GIAC Security Leadership Certification,0.35908251180655726,2.4375
Skill: SugarCRM,0.3590338194249707,2.75
Skill: Hospital Sales,0.35896845186863885,11.0625
Skill: Treasury International Capital,0.35884630860877886,0.4166666666666667
Skill: Railroad Operating Rules,0.35878656184895824,1.3125
Skill: CFScript,0.35857518966833357,0.0625
Skill: Crane Rigging,0.35854897819881604,1.2916666666666667
Skill: Post-Exposure Prophylaxis,0.3585391605949673,1.4375
Skill: Medical Surgical Intensive Care Unit,0.3585205019158938,0.7083333333333334
Skill: Network Bridging,0.3584901255974159,0.1041666666666666
Skill: Immunoassay,0.35846068801115016,10.0625
Skill: Plastic Pipework,0.35808368247277994,1.6041666666666667
Skill: Fair Debt Collection,0.35798527033550104,2.125
Skill: Small Molecules,0.357976338796792,23.125
Skill: Reverse Auctions,0.35795093131976946,3.395833333333333
Skill: Markets In Financial Instruments Directive,0.3578763187497595,4.0625
Skill: Computer-Assisted Language Learning,0.35783464205719284,1.5833333333333333
Skill: Mass Production,0.3575150481239795,0.6458333333333334
Skill: Developmental Biology,0.3574433167263996,4.104166666666667
Skill: PIM Dense Mode,0.3573589719422805,0.3541666666666667
Skill: Discretization,0.35727505016598327,0.3125
Skill: Pharmaceutical Sciences,0.3570606894260589,21.39583333333333
Skill: 3D Visualization,0.35701676833326407,0.5208333333333334
Skill: Oppositional Defiant Disorder,0.35676480382362735,0.0416666666666666
Skill: WKWebView,0.35672834779736545,1.25
Skill: Google Play,0.35668713856718537,25.20833333333333
Skill: Library Management,0.35661648230513393,7.145833333333333
Skill: Washer Replacement,0.35620519363845105,3.8333333333333335
Skill: Census Development,0.35605275405261894,7.645833333333333
Skill: Kevlar,0.355880157980977,0.2083333333333333
Skill: Dental Records,0.3558656515848657,7.854166666666667
Skill: Recruitment Process Outsourcing,0.35584994799324543,2.020833333333333
Skill: Cyber Security Policy Development,0.3558415373976322,0.7708333333333334
Skill: HeinOnline,0.35577557194667064,0.1875
Skill: Lateral Flow Testing,0.35552664128866274,1.3958333333333333
Skill: Spinal Injections,0.3555156618903069,0.1458333333333333
Skill: Decision Analysis,0.35550352257058404,14.625
Skill: Wire Crimpers,0.35547293517857026,1.4375
Skill: Abdominal Ultrasonography,0.3550880710455276,0.1875
Skill: Thermoforming,0.354772503211731,35.791666666666664
Skill: Spinal Fusion,0.35467543253368167,0.6041666666666666
Skill: Cleanrooms,0.3545366493937845,41.54166666666666
Skill: Circuit Diagrams,0.3543826590532603,32.104166666666664
Skill: Colorimetric Analysis,0.35420910785577536,0.7291666666666666
Skill: BODYATTACK (Les Mills),0.354145439486888,0.0625
Skill: Layered Systems,0.3541103098270859,0.5416666666666666
Skill: Photo Finishing,0.35405197305101055,0.0416666666666666
Skill: Pedestrian Planning,0.35405197305101055,0.0833333333333333
Skill: Active Safety,0.3539520068943364,2.395833333333333
Skill: HCL AppScan,0.35393825064299367,3.8958333333333335
Skill: Spatial Relations,0.35390033164768575,3.083333333333333
Skill: Medical Supply Management,0.3538948112190607,0.5416666666666666
Skill: EPA 608 Technician Certification,0.3537737604633289,52.8125
Skill: Jbehave,0.353518602922456,6.895833333333333
Skill: Physical Science,0.3532827606111246,76.41666666666667
Skill: Back Pressure,0.35326245892512154,0.8125
Skill: Fume Hoods,0.35316623262286867,4.520833333333333
Skill: Certified Medical Representative,0.3528359828738596,0.1458333333333333
Skill: Urine Culture,0.35281716961176574,0.7708333333333334
Skill: Isothermal Titration Calorimetry,0.3527884794643778,0.1458333333333333
Skill: Collaborative Learning,0.35246666749411476,10.125
Skill: Resource Kit (Windows Administration),0.35239471862208027,0.1041666666666666
Skill: Thermographic Camera,0.3523058268555462,1.6666666666666667
Skill: Mixing Tanks,0.3521677582518351,4.791666666666667
Skill: Dynamic Queries,0.352030056956263,0.2916666666666667
Skill: Window And Door Installation,0.3518032924847817,26.02083333333333
Skill: Postdoctoral Research,0.3516633596458003,10.9375
Skill: Capital Employed,0.35148186037587575,0.1458333333333333
Skill: Dell EMC UniSphere,0.35140398502767833,0.4166666666666667
Skill: Windows Server Virtualization,0.35133067769265713,0.8958333333333334
Skill: Revisions,0.35127888631907617,17.6875
Skill: Live Broadcast,0.3512655487518669,3.145833333333333
Skill: Equities,0.3509504447645757,272.1666666666667
Skill: Interactive Response Technology,0.3506779574133176,0.9791666666666666
Skill: Solar Products,0.3503681833586973,2.5625
Skill: Pruning,0.3503468911985391,68.39583333333333
Skill: Block Storage,0.3503198735544877,2.395833333333333
Skill: SPSS Modeler,0.35027648008810763,0.7708333333333334
Skill: Adobe Substance,0.35016965655611937,0.0416666666666666
Skill: Parasitology,0.3500008970922627,9.583333333333334
Skill: Drainage Systems,0.3496706732622017,13.270833333333334
Skill: Nursing Assistance,0.34942986171594576,5.666666666666667
Skill: Trauma Surgery,0.3494091896944814,10.229166666666666
Skill: Theano (Software),0.3493946340370321,4.666666666666667
Skill: Chronic Obstructive Pulmonary Disease,0.3492116593035547,15.833333333333334
Skill: Application Xml,0.3490036032150717,0.3958333333333333
Skill: Software Product Management,0.3487237456722847,58.875
Skill: Loans,0.34872169811569786,1135.375
Skill: Genesys,0.34855887942084046,22.416666666666668
Skill: Shell Egg Processing,0.3483327692343986,0.1458333333333333
Skill: Mycology,0.34801000488700684,5.25
Skill: Mortgage Laws,0.34789087786192135,2.5625
Skill: Information Systems Security Assessment Framework (ISSAF),0.3476840419486491,0.0833333333333333
Skill: Review of Pleadings,0.347684041948649,0.0416666666666666
Skill: Mobile Intensive Care Units,0.3475223271592072,0.1666666666666666
Skill: Mplus (Structural Equation Modeling),0.34726218423576327,0.5416666666666666
Skill: Court Reporting,0.3470184524941894,12.458333333333334
Skill: Google Hangouts,0.34693737581629536,6.333333333333333
Skill: Development Studies,0.34690006861110845,1.8125
Skill: Regulatory Documents,0.3468766424300781,91.60416666666669
Skill: Application Development System Online (ADSO),0.34685341476739545,0.75
Skill: Material Physics,0.34654144276016546,0.1041666666666666
Skill: Gunfire Locator,0.34654144276016546,0.0416666666666666
Skill: Technology Education,0.346417865407673,1.2291666666666667
Skill: Poverty Reduction,0.34640774858922574,0.4375
Skill: IBM 37xx,0.346274813498542,0.3541666666666667
Skill: Tigerpaw One,0.3461322246066873,0.3541666666666667
Skill: Internet Layer,0.346095081389199,0.0416666666666666
Skill: Human Blood Group Systems,0.346095081389199,0.1041666666666666
Skill: Link Layer,0.346095081389199,0.0625
Skill: Oracle iPlanet Web Server,0.346095081389199,0.0416666666666666
Skill: ISO 11898,0.34609508138919887,0.0625
Skill: OnSSI (IP Video Management Software),0.3460863469928886,1.4583333333333333
Skill: Subsidized Housing,0.34606574360817793,3.270833333333333
Skill: Customs Declarations,0.345967333533823,1.2916666666666667
Skill: Plumbing,0.34588832794000274,805.6458333333334
Skill: Interactive Web Design,0.3457519267808965,0.7916666666666666
Skill: Innate Immunity,0.34541837302464395,1.0625
Skill: Cardiac Surgery,0.34538783556228053,69.375
Skill: PhRMA Code,0.34527203027818504,13.770833333333334
Skill: Yiddish Language,0.34504216194664783,0.1875
Skill: Water Treatments Operation,0.3448093994976115,0.5208333333333334
Skill: Live Connect (Windows),0.3447161409984639,1.1041666666666667
Skill: Federal Food Drug And Cosmetic Act,0.34451654429057316,0.0833333333333333
Skill: Delegation Skills,0.34446135059201294,138.4375
Skill: Amag Symmetry,0.3443393260837652,0.2083333333333333
Skill: Ventilation,0.3442723674748026,118.20833333333331
Skill: QuoteWerks,0.34420150755207857,0.6041666666666666
Skill: Medical Jurisprudence,0.34398384670001647,0.2083333333333333
Skill: Presentation Layer,0.3439517579221648,10.708333333333334
Skill: Hepatitis,0.3438947382763335,3.1875
Skill: Positive Discipline,0.34387369430415216,16.291666666666668
Skill: mod_perl,0.34384517191600106,0.1458333333333333
Skill: OpenSUSE,0.3436539961670693,0.125
Skill: Low-Density Polyethylene,0.34356689124157835,0.0416666666666666
Skill: ScreenFlow,0.34354617582828134,0.1875
Skill: Cybersecurity Forensic Analyst,0.3434677551001146,0.1875
Skill: Concrete Pouring,0.3434355962329756,5.020833333333333
Skill: Mallets,0.3433282615186522,10.208333333333334
Skill: Xdebug,0.34323510163723303,0.8541666666666666
Skill: Torque (Physics),0.3428790300337087,41.270833333333336
Skill: Crisis Intervention,0.34283402175626543,336.125
Skill: Certified Anesthesia Technician,0.3426787103712322,2.1875
Skill: Amazon Macie,0.3425465936943305,0.5625
Skill: Sun Certified Web Component Developer (SCWCD),0.34242877931381877,0.1458333333333333
Skill: Audio Control,0.3421247590515169,0.6458333333333334
Skill: Postman API Platform,0.3420031357016172,66.0
Skill: Native Advertising,0.3418538220729884,9.8125
Skill: WebGL,0.3418057623826876,3.8541666666666665
Skill: System Integration Testing,0.34122690468913464,29.4375
Skill: Negotiation Training,0.3411804253442995,2.5416666666666665
Skill: AWS Kinesis,0.3408811781739585,82.58333333333333
Skill: Individualized Family Service Plans (IFSP),0.34087027120457736,18.6875
Skill: Unity Engine,0.34073645922338136,20.104166666666668
Skill: Financial Economics,0.3407057991632872,1.5833333333333333
Skill: New-Construction Building Commissioning,0.3406826692837205,3.875
Skill: Polyacrylamide Gel Electrophoresis,0.3406215008501621,4.125
Skill: Pneumatic Schematics,0.3405965603020601,10.625
Skill: Urbanization,0.34043637776345353,1.0833333333333333
Skill: Protein Biosynthesis,0.34037067783906505,0.6041666666666666
Skill: Bloodborne Pathogens,0.34003678332442194,188.0625
Skill: Dynamic HTML,0.34003541602802256,15.9375
Skill: Attenuation,0.3399336847464558,0.6875
Skill: Incumbent Local Exchange Carrier,0.33987019534874624,0.2291666666666666
Skill: Universal Asynchronous Receiver/Transmitter,0.33975813869429133,8.479166666666666
Skill: Time Estimation,0.33974821973169134,2.3125
Skill: Language Interpretation,0.33970750464545774,26.666666666666668
Skill: Physical Oceanography,0.3395024613340353,0.4166666666666667
Skill: Ceramic Engineering,0.3394868119472989,0.6458333333333334
Skill: Special Education,0.339462571372651,499.8541666666667
Skill: Social Inequality,0.33923340272381725,0.3125
Skill: Salesforce CPQ Specialist,0.3391577153075033,2.270833333333333
Skill: Next-Generation Sequencing,0.3391166329258963,22.729166666666668
Skill: English Learner Authorization,0.3391019721944047,0.5416666666666666
Skill: Water Testing,0.33908729819309924,20.6875
Skill: Capillary Electrophoresis,0.33894649807104593,2.020833333333333
Skill: Climate Policy,0.3388875103426266,1.5416666666666667
Skill: Frequency Counter,0.33884740940934455,1.6666666666666667
Skill: Clinical Monitoring,0.3388469087221307,25.229166666666668
Skill: Drug Absorption,0.33862681790199606,0.8333333333333334
Skill: Nurse Licensure Compact,0.3385413096968511,9.479166666666666
Skill: Profibus,0.338472437482679,13.145833333333334
Skill: Dollies,0.3383955209166437,331.1666666666667
Skill: Audio Boards,0.3383584132069502,2.0
Skill: Surgical Incisions,0.33796310343500546,0.2291666666666666
Skill: Primary Care Case Management,0.33795895944208215,0.3958333333333333
Skill: Insurance Regulatory Law,0.3378941448807384,3.9166666666666665
Skill: Conceptual Framework,0.33786594810404375,3.6875
Skill: Workplace Violence Prevention And Response,0.3378143299587252,15.458333333333334
Skill: Cartilage,0.3377271847786368,0.2291666666666666
Skill: Epic Prelude,0.33760330088033225,1.0625
Skill: Reproductive Health Care,0.3375640226108632,15.270833333333334
Skill: ECMAScript 2017,0.3375613736470976,2.6666666666666665
Skill: Apraxia Of Speech,0.3372944760649393,0.6041666666666666
Skill: Damage Tolerance,0.33729368222596817,0.375
Skill: Wireless Mesh Networks,0.33725766323887807,0.8333333333333334
Skill: Transplant Rejection,0.33694904057392605,0.2916666666666667
Skill: Sorting Machines,0.33671025763183743,4.25
Skill: Cloud Storage,0.3365808440705814,6.1875
Skill: Automated Logic WebCTRL,0.33657527685324534,0.1458333333333333
Skill: Pharmaceutical Manufacturing,0.33656886929931396,25.52083333333333
Skill: Language Localisation,0.3365395406512099,0.5833333333333334
Skill: Channel Access Method,0.33651708058880725,3.75
Skill: Kannada Language,0.3363448511922577,0.1875
Skill: Private Equity Fund,0.33634230500456724,21.14583333333333
Skill: Rolfing,0.33618918764411065,0.0625
Skill: Dressing Removal,0.33618918764411054,0.0833333333333333
Skill: Heparin Lock,0.33618918764411054,0.0833333333333333
Skill: Retirement Planning,0.33616914940338505,38.66666666666666
Skill: Cyber Security Management,0.3360672917855641,9.1875
Skill: Pipe Bursting,0.3360038956172392,0.4375
Skill: Reefer Truck Operation,0.33600124556321803,118.4375
Skill: Infrared Imaging,0.3359776367717052,1.0416666666666667
Skill: AWS CloudHSM,0.33590848360673947,0.1458333333333333
Skill: Shipment Preparation,0.33590313864715077,31.6875
Skill: Certified Fire Inspector,0.335849061571088,0.4166666666666667
Skill: Ellipsometry,0.335785629252418,0.3541666666666667
