,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Communications,0.3671571434381659,0.37095139964220164,0.0037942562040357286,1.0334147848807227,Low,59723.06652249859,15-1200,11-9000,13-1000,99-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Ambulatory Health Care Services,115179.93333333332,0.014115883466689488,31.0,0.07146625564879043
Communications Protocols,0.0009780571139914,0.001443952326778547,0.0004658952127871471,47.634765508309954,High,95594.40086206896,15-1200,11-9000,17-2000,99-9000,13-1000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Computer and Electronic Product Manufacturing,Chemical Manufacturing,275.9166666666667,0.0008541567337748055,29.0,0.9510349993279744
Communications Systems,0.0008476530832521,0.0007571361993810359,-9.051688387106402e-05,-10.678529419581366,Low,61264.37345331834,29-2000,15-1200,11-9000,99-9000,43-4000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Specialty Trade Contractors,Computer and Electronic Product Manufacturing,238.36666666666667,3.5908141470885147e-06,9.0,1.0497826559074614
Community Development,0.0008591469293318,0.000576934755568938,-0.00028221217376286196,-32.84795232665873,High,73144.90310918294,11-9000,99-9000,11-2000,13-1000,13-2000,Unclassified Industry,Educational Services,Credit Intermediation and Related Activities,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Social Assistance,214.6833333333333,0.00041283093510190974,23.0,0.916278558107666
Community Health,0.0029261978944086,0.004523912330301579,0.0015977144358929793,54.60035491604665,High,64470.82339901478,29-1000,11-9000,21-1000,99-9000,25-1000,Unclassified Industry,Ambulatory Health Care Services,Educational Services,Hospitals,Nursing and Residential Care Facilities,643.5,0.00629682010823741,21.0,0.2819520112616931
Community Mental Health Services,0.0010126469649838,0.0028417507467949537,0.0018291037818111537,180.62600739048432,High,63445.87917005696,21-1000,11-9000,29-1000,99-9000,19-3000,Unclassified Industry,Social Assistance,Ambulatory Health Care Services,Educational Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",231.03333333333333,0.002912115340384978,13.0,0.9746488222396662
Community Outreach,0.0037770690250518,0.0035640273315977284,-0.0002130416934540717,-5.640397145009812,High,54825.85434728759,29-1000,11-9000,41-1000,99-9000,21-1000,Unclassified Industry,Health and Personal Care Stores,Educational Services,Ambulatory Health Care Services,Hospitals,940.6333333333332,0.0009323295047559138,19.0,0.1604116585438045
CompTIA A+,0.0014144189563064,0.0024848395619034187,0.0010704206055970188,75.6791755953487,High,51494.73545162442,15-1200,49-9000,99-9000,17-3000,49-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,"Merchant Wholesalers, Durable Goods",516.8,0.0023920648022759524,29.0,0.1417534184878082
CompTIA Network+,0.0006596795241424,0.0007374649332558943,7.77854091134943e-05,11.791393588366608,Medium,63244.80099277978,15-1200,99-9000,49-9000,17-3000,49-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Computer and Electronic Product Manufacturing,Educational Services,244.65,0.000123365442507583,29.0,0.7904130397336472
CompTIA Security+,0.0009388779550522,0.0009804976159148806,4.161966086268056e-05,4.432914910688959,Medium,93167.33604887984,15-1200,99-9000,13-1000,29-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Computer and Electronic Product Manufacturing,"Merchant Wholesalers, Durable Goods",264.15,0.00017212031774706095,19.0,0.58100371205164
Companionship,0.0027054000736307,0.004863609807767741,0.0021582097341370414,79.77414339464706,High,31683.697311204523,31-1100,11-9000,39-9000,29-1000,99-9000,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Social Assistance,1448.5333333333333,0.0018454974709429066,26.0,0.16645722572063976
Compassion,0.0192814225046128,0.040084073446757865,0.020802650942145066,107.88960688542733,High,54997.077102252624,29-1000,29-2000,31-1100,31-2000,11-9000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Administrative and Support Services,Social Assistance,4029.4166666666665,0.02968502181708306,26.0,0.05212106578716692
Competitive Analysis,0.0023858945568735,0.0023638246638718907,-2.2069893001609286e-05,-0.9250154386759613,Medium,93651.65320733104,11-2000,13-1000,41-4000,15-1200,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,"Merchant Wholesalers, Nondurable Goods",811.0666666666667,0.0003092924140264723,33.0,0.051881819613962314
Competitive Intelligence,0.0011553048916731,0.0010971409657463634,-5.816392592673651e-05,-5.034508755736691,High,106713.5539811066,11-2000,13-1000,41-4000,11-9000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Chemical Manufacturing,434.78333333333336,0.00030033660917373186,23.0,0.15717583765707782
Complex Problem Solving,0.0032276772859621,0.004249667754528482,0.0010219904685663818,31.66334109705608,High,80292.73795503212,15-1200,13-1000,11-9000,15-2000,99-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Educational Services,Insurance Carriers and Related Activities,1577.0833333333333,0.003621776019690087,26.0,0.038333988868677574
Complex Sales,0.0009960768617884,0.0010678379578830414,7.17610960946414e-05,7.2043733618908075,High,140419.04602272727,41-4000,11-2000,15-1200,41-3000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Publishing Industries (except Internet),Computer and Electronic Product Manufacturing,Administrative and Support Services,375.28333333333336,0.00029293875566289014,29.0,0.09991254433573016
Compliance Auditing,0.0010658192273649,0.0007930400250554812,-0.0002727792023094189,-25.593383503113387,High,72128.64201500536,13-2000,11-9000,13-1000,15-1200,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Telecommunications,Insurance Carriers and Related Activities,284.15,0.00022746134117451993,18.0,0.2826371497448959
Compliance Management,0.001225443646371,0.0010980675453538546,-0.0001273761010171454,-10.39428466534173,Medium,92799.29820627802,11-9000,15-1200,13-1000,13-2000,11-3000,Credit Intermediation and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,422.6166666666667,0.0001776419193898503,26.0,0.0347012245656019
Compliance Reporting,0.001133365590491,0.0010768723094642576,-5.6493281026742366e-05,-4.984559395549337,Medium,81157.03195164076,13-1000,11-9000,11-3000,13-2000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Credit Intermediation and Related Activities,315.9,0.00023363443129339844,19.0,0.14917234242560742
Compliance Risk,0.0010880571312406,0.0012280335577950676,0.00013997642655446773,12.864804846678132,Low,121507.20601336304,13-1000,11-9000,13-2000,15-1200,11-3000,Credit Intermediation and Related Activities,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Real Estate,361.6,9.292318582484903e-05,19.0,0.5936962924374939
Compliance Training,0.0019131060906962,0.001928045168562984,1.4939077866784039e-05,0.7808807854115162,Medium,74350.49504950496,13-1000,11-9000,43-4000,41-4000,51-9000,Apparel Manufacturing,Unclassified Industry,Credit Intermediation and Related Activities,Nursing and Residential Care Facilities,Educational Services,558.5666666666667,0.0003197574393203821,29.0,0.1303297716754979
Composure,0.0072077362580473,0.008872638571163716,0.0016649023131164158,23.098824006741147,High,48365.81981699674,41-2000,43-4000,11-9000,35-3000,29-1000,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,1982.9333333333332,0.0034169224669039996,29.0,0.1601228862250696
Comprehensive Planning,0.0010548627155926,0.0013731719745194066,0.00031830925892680655,30.175420386148254,High,77336.56842105264,29-1000,11-9000,21-1000,11-2000,13-1000,Ambulatory Health Care Services,Hospitals,Unclassified Industry,Nursing and Residential Care Facilities,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",316.8666666666667,0.0013325372979598581,33.0,0.12714381255653293
Computer Engineering,0.003918753194869,0.0036468083304622024,-0.00027194486440679753,-6.939576209159259,Medium,110752.12652621498,15-1200,17-2000,99-9000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Computer and Electronic Product Manufacturing,Credit Intermediation and Related Activities,1356.3666666666666,0.0005098179958584753,19.0,0.06724390805200699
Computer Hardware,0.0026243760533402,0.002490747808982092,-0.00013362824435810819,-5.0918100776004085,Low,61276.84452184927,15-1200,99-9000,49-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Hospitals,810.85,0.00022499414621210664,29.0,0.0909008982764502
Computer Literacy,0.0636061371244737,0.062371276118342214,-0.001234861006131488,-1.9414180171245632,Low,48057.5076519774,11-9000,43-4000,29-1000,29-2000,99-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Hospitals,Ambulatory Health Care Services,21566.283333333333,0.002695637455130319,20.0,0.05519834475821577
Computer Networks,0.0020812879713563,0.0024299390382171377,0.0003486510668608378,16.75169758626119,High,77148.65992074725,15-1200,49-9000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Computer and Electronic Product Manufacturing,669.55,0.0009553449099377363,30.0,0.18059888949350972
Computer Numerical Control (CNC),0.0017698965009587,0.0020130119885371674,0.0002431154875784673,13.736141488882481,High,52208.461548002975,51-9000,51-4000,17-2000,17-3000,49-9000,Administrative and Support Services,Unclassified Industry,Fabricated Metal Product Manufacturing,Machinery Manufacturing,"Professional, Scientific, and Technical Services",483.03333333333336,0.0005818234519857906,29.0,0.18100941771457588
Computer Programming,0.0007953791598445,0.000890563234026977,9.5184074182477e-05,11.967132028086565,Medium,81980.20979020979,15-1200,99-9000,15-2000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,284.18333333333334,0.00021860426926491712,19.0,0.5186111994441077
Computer Science,0.0329764277552947,0.02476622807526137,-0.008210199680033326,-24.897177283597966,High,113691.46828580122,15-1200,15-2000,13-1000,99-9000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,12062.016666666666,0.00977514869179013,32.0,0.12198687443709914
Computer Terminals,0.0019272071951647,0.001738817519640631,-0.00018838967552406894,-9.775268377823231,Low,48993.50883002208,29-2000,41-2000,53-7000,43-4000,11-9000,Health and Personal Care Stores,Unclassified Industry,Social Assistance,"Professional, Scientific, and Technical Services",Educational Services,596.9166666666666,0.00014125366407805251,16.0,0.2754731364316743
Computer-Aided Design,0.003860126171572,0.006177768909686128,0.002317642738114128,60.040595439145704,High,60987.91404090658,17-2000,17-3000,53-7000,99-9000,27-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Nonstore Retailers,"Electrical Equipment, Appliance, and Component Manufacturing",1072.2833333333333,0.004543440749103771,24.0,0.3340390514469114
Computerized Maintenance Management Systems,0.00168260328905,0.0030461743145213625,0.0013635710254713625,81.03936527077849,High,69324.19879518072,49-9000,17-3000,49-1000,17-2000,11-3000,Unclassified Industry,Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods",Real Estate,Chemical Manufacturing,354.96666666666664,0.002692778466021759,19.0,0.1684751035258308
Computerized Physician Order Entry,0.0064669803915112,0.009011920408326485,0.002544940016815285,39.35283335876306,High,94127.35224252492,29-1000,29-2000,31-9000,43-6000,11-9000,Ambulatory Health Care Services,Hospitals,Administrative and Support Services,Unclassified Industry,Nursing and Residential Care Facilities,1331.1833333333334,0.01313037667116801,12.0,0.19401840722996502
